Subject,left.caudal.anterior.cingulate,left.caudal.middle.frontal,left.cuneus,left.entorhinal,left.fusiform,left.inferior.parietal,left.inferior.temporal,left.isthmus.cingulate,left.lateral.occipital,left.lateral.orbitofrontal,left.lingual,left.medial.orbitofrontal,left.middle.temporal,left.parahippocampal,left.paracentral,left.pars.opercularis,left.pars.orbitalis,left.pars.triangularis,left.pericalcarine,left.postcentral,left.posterior.cingulate,left.precentral,left.precuneus,left.rostral.anterior.cingulate,left.rostral.middle.frontal,left.superior.frontal,left.superior.parietal,left.superior.temporal,left.supramarginal,left.transverse.temporal,left.insula,right.caudal.anterior.cingulate,right.caudal.middle.frontal,right.cuneus,right.entorhinal,right.fusiform,right.inferior.parietal,right.inferior.temporal,right.isthmus.cingulate,right.lateral.occipital,right.lateral.orbitofrontal,right.lingual,right.medial.orbitofrontal,right.middle.temporal,right.parahippocampal,right.paracentral,right.pars.opercularis,right.pars.orbitalis,right.pars.triangularis,right.pericalcarine,right.postcentral,right.posterior.cingulate,right.precentral,right.precuneus,right.rostral.anterior.cingulate,right.rostral.middle.frontal,right.superior.frontal,right.superior.parietal,right.superior.temporal,right.supramarginal,right.transverse.temporal,right.insula
sub-0275,3.39248007837358,2.18695437001384,1.04222379892373,4.0655812736236,3.1581441978376,1.70269460862084,3.35184338682389,2.63260047701272,1.67253170051609,3.23695303000755,2.14335075117715,2.82335338994527,3.08287201935313,2.72873809764725,1.70962898812118,1.72569553748551,2.2789266272346,1.6032395630733,1.12153857288473,1.43912527502015,2.73149323574896,1.4399703987713,2.42506556048864,3.54248231297244,2.83157177664069,2.43934362475785,1.28675891260664,2.24863649098802,1.77825993744581,1.51552871360223,2.5962573023073,2.8381994814172,1.96637475983267,0.995620719681644,3.46837152433784,3.54861974298531,3.27072596279304,4.0340388595439,2.53268913683426,3.75617967455426,2.96581488855565,2.1559638586581,3.08659282127495,3.55652142975795,2.54954527400796,1.64683061084865,2.12776675825316,2.39064243617154,1.44999603137846,0.752874660800582,1.5765474908456,2.72581833860447,1.68922637053389,2.34997682297688,3.26414404302946,2.73228508188971,2.48865839169672,1.4089678482206,2.60627515042431,1.91462874241814,1.41594432413578,2.86801415099947
sub-0276,3.03784560577267,1.82237565619591,1.70535057145076,4.49394997701063,3.8932441276101,2.9092553668759,3.93599534632931,3.04244777977738,3.23524152376438,2.97632001142794,2.54666055627819,2.54505934958482,3.16468863560502,3.10563722106158,1.56778676611584,1.59437810878418,1.9904911553711,1.65906337728624,1.72030699724715,1.53039579967672,2.8796567603556,1.414763683021,2.30767881444003,3.76886367268722,2.85812592202575,2.41438652891243,1.8455028253449,2.22502083888802,2.16282560528424,1.86185490475272,1.84298556974857,3.19865197065036,1.31504430814054,2.0985163297813,4.83365835535912,2.93528169842625,2.86027661808933,3.62064147139737,2.47901975199272,2.95287907269483,2.79805108808204,2.01809176748635,2.9713501826767,3.236356040437,2.95614053464876,2.04865339423415,1.41646867599064,2.32047618275732,1.28226763287854,1.95401037585369,1.74662670127323,3.59251830692115,1.34427018214076,1.99240358231233,3.31670564628626,2.18070819683043,2.39486528355896,1.92820180606705,2.43086246574245,2.28696655380358,2.31891427044007,3.32845705058077
sub-0277,3.50480839020836,1.84332428784085,1.81417757009867,4.27167152292531,3.97285371970132,2.69018082510098,3.75508121121818,3.33930462576192,2.80017441694712,2.97001055352177,2.78052622176884,2.96304956243033,3.08525907321312,2.92755642024267,1.72014562422576,1.31967829032237,2.14973121397756,1.89983503518164,1.32365548105696,1.67372541813152,3.37919014694314,1.66175633288801,2.58896558237797,4.19077462612075,3.02798257531689,2.78108386720059,1.52760368086402,2.43347167880716,2.40852203668243,2.03230844326873,2.78799097484149,2.75406884234318,1.40238230321991,1.3832819638071,4.38355919395464,3.5685328191432,3.02452006548314,3.9237457848293,3.15160543693357,2.88133392474827,2.93302888028562,2.79877038326886,3.0303970569562,3.40551054573488,2.80382761083543,1.63555655396925,1.52905285728828,2.53006992197511,1.87148668762069,1.46502473410051,1.73083272196027,2.99720930566075,1.43136773108953,2.47639252365314,3.44400997667812,2.25634821929814,2.8199532809422,1.4792193474885,2.74424610542115,2.52875731293737,2.2573295518858,3.08600478981693
sub-0278,3.51114567195187,2.99863856263438,2.41971336453901,3.98940715098082,4.05670478854892,3.66141638990692,4.24234840875192,3.39165659678527,3.59205081974395,3.49698271779617,3.28742808208323,3.25334272463282,4.32265658079534,3.02276516999673,2.52316041625629,1.85399531016768,2.95446192556323,2.78650494047883,2.07257605780545,2.27477325549144,3.32304274195479,1.99947125206329,3.25050493170874,3.81763344446331,4.02313737109374,3.06670097110931,3.15302875684459,3.03442689547063,3.00035728473631,2.89364164346388,3.2902203131604,3.21951641475619,2.82724199915791,2.37677589379893,4.79967850892908,3.80169876378123,3.67643946579073,4.57874049640508,3.28373886938271,3.7888566213026,3.39244499198574,3.02212012095157,3.82766046165313,3.87054688579369,2.89333079927917,2.52812002827526,2.59281387098173,2.75461293478183,2.9028425320191,2.4225528542662,2.21161650240616,3.53615170017353,2.40774302076602,3.01992951105107,3.61015245922034,3.85629612249998,3.13826055790179,3.05433079804767,3.19852285716134,2.8077341289064,2.47440770932925,3.33320189808785
sub-0279,3.23871256053726,1.97581101166757,1.59792197104751,3.55874281113736,3.17919987344932,1.4379142714465,3.83694726985526,2.7000383477859,1.89098335328896,2.96000392344072,2.19487493144197,2.86404896361661,3.0707283777752,2.8909210128564,2.28413222157016,1.3715386083379,2.05489952082909,1.13161693990662,1.03879764790906,1.31248138322902,2.70049406546385,1.66235156098665,2.54617203039052,4.18919764350922,2.13166737514087,2.52083855010698,1.18886484120352,1.95513072003848,1.02740675946063,0.89522856340728,2.07880871192814,3.20459065157189,1.93220293378646,1.16613496291285,3.51883180347252,2.93433011083654,3.37064707529052,4.26982814193462,2.68464993872765,2.9682402281198,2.84631361515055,1.7054660382313,2.83476982792175,3.43675027691698,2.34820963079653,1.66669054674852,1.55493602424304,2.11558880566125,1.30959985027207,0.573997906495048,1.68319754994908,2.8899028507219,1.62054592775427,2.35803739455204,4.20405584802994,2.30366789937485,2.52071169242997,1.6591957718485,2.50154554785285,2.14695408299914,1.36435051215813,2.01352709842127
sub-0280,3.79989413251943,2.31234455485686,1.73110932967897,3.81926528442501,3.84588231449895,3.41495011382686,4.35758165713852,2.88539352696588,3.01867706776417,3.50500784904388,2.81989362813851,3.00246049147401,3.79148185953313,2.96645977450329,1.90404159079549,2.35877466081304,3.34800881040122,2.57908047476216,1.69302911181138,2.12242473751544,3.20433426830108,1.90026264226953,2.64248007087721,4.77555604245158,3.33620500726778,2.68969719942578,2.8505797282319,2.62662719647212,2.77394711582288,2.64786604638603,3.09241641444274,3.13141804915846,1.78622455161915,1.96572347494352,3.56461419444842,3.75946543040699,3.7627433892382,4.14709159475987,2.90021743430624,3.71393457362938,3.2969308377176,2.71286899843838,3.2202253568005,3.7131272432062,2.7571164466597,1.7803789283137,1.81549062251623,2.53920750091084,2.19405493275641,1.77028528270934,1.97509229398838,3.23510560247219,1.76962550129058,2.57863354773551,3.92681724698021,2.67292895078796,2.81677605179959,2.91082797628399,2.67235811388556,2.87974439720673,2.45751873345139,3.39120470366485
sub-0281,3.25027136880444,2.1555657039115,1.71659690929563,3.97555368703568,3.61946614532782,2.87938855678576,4.10883172942447,2.89843302211516,2.24597054802419,3.24541697933438,2.45632529217597,2.83830963973749,3.61829012942018,3.02301907975565,1.89480621344203,1.57050961463682,2.3552370685068,2.03994539187736,1.14175671047295,1.48400531929427,2.71189731062187,1.52864257686185,2.65041185471511,3.82955598396064,2.96439156306798,2.64639490314179,1.93368579348542,2.81251219523013,2.10017057106815,1.71629116242906,2.37214510637379,3.55141609119581,1.92830847524905,1.78368921413746,4.2634326261768,3.2758712302322,3.86832016195389,3.9935317811383,2.36417188070364,3.23340917701643,3.1229982392032,2.64683195779021,2.99780155631516,3.89174439913425,2.68353203165764,1.99707270899691,1.54018779216645,2.23988086866842,1.33757648048458,1.75769846270944,1.7249027039187,3.22022940152984,1.4305850015181,2.53558422531395,3.66503478426521,2.08120772719875,2.63946163132322,1.88437870697104,2.7852382154228,2.23363250599369,2.17209014184943,3.01312786250431
sub-0282,4.51552002948432,2.1674846912585,2.20012823594171,3.96977103173404,3.89715478452648,3.48247133002267,4.38979766905959,3.90649051863581,3.5579964648072,3.75983249131493,2.96120609018982,3.08928338427068,4.02711755446012,3.10973717694564,2.02166344164084,1.50320068613346,2.44693820184191,1.82714205344419,2.34772344814185,1.64300749243429,3.3203794546176,1.31613406712321,3.60690667634083,3.75471286968514,3.70132925217443,2.77242568713468,1.93395469408016,2.79692040620756,2.02718367758419,3.06600620229471,2.72738528850965,3.01916639414211,1.46053984999154,2.45487622303512,4.40397138681658,3.98341146683071,3.41497374953413,4.03601765079388,3.66433327678314,3.68400586240851,3.47274767863055,2.87829669503012,3.29294659826686,3.60383637863887,3.02603464943101,1.90020030429771,1.94021840728014,3.14866436160988,2.09832756263213,2.41058113850129,1.83708473333502,3.33048033293304,1.5419064412224,3.00813257593578,4.10966048739527,3.04080577792081,2.80403911091864,1.95414056849766,2.68764220151775,2.5094923186484,2.99004137158965,3.10102863646829
sub-0283,2.55119514928497,2.04359386869633,1.90566681477268,4.24740520346185,3.21496258627813,2.42032613618151,3.52566361784902,2.43564643928908,3.01240042087401,3.34011579399459,2.09848981403371,2.566874216382,3.1286649110106,2.62114840479296,1.81019711679078,1.71633904610955,2.52629755676469,2.43352208251762,1.85341225726695,1.90765069254633,2.52188332381011,1.94394825830526,1.97049544496398,3.67816332599999,3.19958423291257,2.57102833227006,1.6861115762328,2.44281937883519,2.55308097575962,3.40454736789754,3.30185340240923,1.9434398604525,1.13331195568837,1.30826385589942,3.71705044848503,3.09342022465273,3.0853148695606,3.89989406524382,2.31822715819811,2.7482363713994,3.13465439369503,1.99698352851184,3.02940524419898,3.11443646513277,2.53217076360259,1.79858338827591,1.06731957764441,1.75463161705061,1.43332048611496,1.23516197341452,1.81071346791873,2.62081138767592,1.47541406645258,1.95056876469577,3.34172058777494,2.56521599726765,2.39684912024525,1.33047437814976,2.42764486594323,2.0817292204564,2.42246716453674,2.91615474688629
sub-0284,3.78210589007527,2.17743530210935,2.1172972027912,5.22010529396394,3.87521942413696,2.81843766030539,4.35174424733407,3.77700758121243,2.50164056491152,3.19323305754349,2.99128966781767,2.65860660063321,3.57042265301146,3.29195663938863,1.71083749820765,1.72811727247558,2.60684921710642,2.10758035952119,1.78629767445261,1.37109224442796,3.78528225467317,1.45816012640679,3.33385502955113,3.88624231380688,2.91181323595227,2.58049857321637,1.54112695684465,2.74458206502965,2.47289082016033,2.47966128751255,3.40025098345673,3.49621595439273,1.38877291429416,1.49607041453411,4.06475022586533,3.47724539796282,2.71385981405818,4.00258476323064,3.28557110127389,2.80671986675336,3.13196489688471,2.83092904037166,3.20153526152603,3.56870200650503,3.49438061535496,1.56730555401336,1.89116302019271,2.81351546943907,2.27258721800834,1.52465594469721,2.03633224773374,3.13952723913064,1.44828863583874,2.0237027189069,4.37347516810686,2.63300500519236,2.53871221781888,1.20403645157531,2.77889620090842,2.42604661058606,2.85143678666114,3.18018764697795
sub-0285,3.5267025586918,2.28195084169597,1.88570169091139,4.01063222328265,4.2139473359798,2.26962657565689,4.17782748573463,3.19352476272822,2.80698915574985,3.37329958096135,3.13765187153404,3.03552113646298,3.58301022759251,2.83294508661574,1.96565001406963,2.19205242965164,2.84696482096501,2.42755534197496,1.70746065091037,1.54618954855088,2.88401115482099,1.76789211772303,2.86057277422529,4.33851531563396,3.27698975252578,2.93270992236437,1.78813720352873,2.47572963105625,2.16712343866493,1.88709538554782,2.96431615677428,3.63335203599269,2.75846308828455,1.72982821580335,4.56685445561053,3.4716665808434,3.37695293336806,4.08246021913703,3.38256719787234,2.97505983802617,3.22977413643017,3.03478304211989,3.167406253526,3.59857959569806,2.8559870294662,1.94303570422949,2.24964640675839,3.11364063641564,2.24683023246783,2.14520196868649,2.08341146440616,3.37732531667584,2.10398441587697,2.75765549977413,4.85549466495216,3.20771014520113,3.2120964784806,1.77462820818283,2.76953203083779,2.95572637398378,2.60560121767264,3.63716961345853
sub-0286,3.47006658323118,2.29270353258487,1.58221185657926,4.68164639394175,3.87581618131142,2.37662157350334,3.73389764304349,3.18757970062434,2.80876225463288,2.97450652860604,2.66675990497994,2.6738450164126,3.42460030474087,2.79959091806712,2.01588897150138,1.73981066510397,2.14262074411954,1.7823673062201,1.65061303719481,1.24921535293275,3.02347169492703,1.44840486009322,2.68780909877489,4.09934752497633,3.19583360155062,2.82149747363039,1.66515597031704,2.53763722319199,2.29561399088408,2.51449647765026,3.26230176166293,3.71398931335492,1.58016860029946,1.74678023408449,4.84656100633458,3.53452299304553,3.41039536403236,3.81385644945369,2.98928807155908,3.19145266773683,3.02728918260016,2.86982869841764,2.99911726426426,3.62432051390617,2.71840156544204,2.07393976942029,1.64548331745473,2.49583375116102,1.88676740655171,1.63612729677674,1.65566237962081,3.75252140492069,1.29828785815112,2.67287522154763,3.75484906614272,2.90398757834477,2.98843761361975,1.89446182051348,2.60634054137565,2.34317873042309,2.13887718111012,3.26762501181073
sub-0287,3.77936375702024,2.16882891318519,1.89141815851362,4.13015474953378,3.11016468987545,2.28456424376286,3.76722697985899,2.72337595555204,2.14682189990917,3.12804647376435,2.62447484085502,2.71641958111796,3.12643546788052,2.53922789085905,1.95000932289742,2.21103662945839,3.14912143137428,2.73386446490589,1.61713846869261,1.65295891357228,3.17365397258523,1.81277381958583,2.44420483615576,3.74449329170417,3.05979234688198,2.45840835596569,1.34618661451319,2.42327398592172,1.86007421711276,2.79019423649578,3.17031458975173,3.48325193696847,1.1762436619963,1.99945008477349,3.87779888778463,2.97941242569932,3.07623233282289,4.09718013731262,2.54641585531314,2.95411533476541,3.00614016024184,2.0876887187675,2.88320331499973,3.26036565423647,2.88377360137672,2.18185685963071,1.81284575040212,2.12389212579677,1.76857376360672,2.50977176143233,1.72461895736668,3.49351581130646,1.6474022283896,2.29230718266666,3.25504357418814,2.27877319600463,2.59145175632489,1.5314739766884,2.30744066996307,2.21238775563252,1.43843578272456,2.27377107850411
sub-0288,3.36502921771888,2.25009114582366,2.26464891498026,3.87632408458144,3.92380242062052,2.96187152753248,3.88824008275977,3.09665727615356,3.36568409646118,3.443040837596,2.22850945934103,3.39969913727832,3.97715671049366,3.26428631232949,1.88798562803753,1.60294532824806,2.35152405818468,2.34276082797879,1.93717046083756,1.72350623229666,2.95496810076427,1.69781976527452,2.52526374526021,4.90534359636773,2.9883756601829,2.66292890561847,2.00299384580603,2.7400331305723,2.9496871850244,2.52061239711802,2.72572181633522,3.46885116118815,1.93108840045576,2.32178379345323,4.20960186236977,3.82645994493007,3.71621055137677,3.99498878056105,2.77596594454556,3.51489351014631,3.21254411843294,2.34068488792706,3.23707609028779,3.81833776468521,2.96327830248279,2.01605143953387,1.34004889178196,2.33310553528312,1.51266083531566,2.49821066520947,1.88339666439276,3.09998874732684,1.6400176566272,2.00910446835443,4.75875523538178,2.61987138197423,2.82768526915336,1.70149457755627,2.76741904280753,2.53791042137501,2.65055945786179,3.49921497367285
sub-0289,3.50574234190705,1.96264155584355,1.4144244449655,3.10224077210133,3.62708913153701,2.21276721409575,3.43052410342864,2.9049370066278,2.36683616666567,2.92742689178199,2.36138885511936,2.47795814520887,3.27415831888503,2.77767191631083,1.67245116837257,2.0599045342847,2.54609085744427,1.97151608927074,1.53746691657599,1.74612189978173,2.94724529467659,1.31379042492407,2.18836208161774,4.00167361833611,2.80016556849845,2.38005661785215,1.39024759181968,2.27954686037407,2.30297651070872,2.45284703948281,3.63770147748811,3.21123838667067,1.56253410306415,1.39681241416947,3.68239899596923,3.59581280320803,2.53092624242662,3.51829844095598,2.94422742606713,2.54119987336726,2.59767217199849,2.25772732971709,2.8026060664751,3.19445090220027,2.70738265303512,1.68061456407714,1.5232025809283,2.0224334025669,1.65078805080112,1.36107372187058,1.59555057828805,3.46047970741045,1.43639434162023,2.26202052595589,3.89861460892637,2.11104719112758,2.69416361488713,1.77689763040662,2.37832597743513,2.20986979391923,1.90144596501594,3.71485469748588
