Subject,left.caudal.anterior.cingulate,left.caudal.middle.frontal,left.cuneus,left.entorhinal,left.fusiform,left.inferior.parietal,left.inferior.temporal,left.isthmus.cingulate,left.lateral.occipital,left.lateral.orbitofrontal,left.lingual,left.medial.orbitofrontal,left.middle.temporal,left.parahippocampal,left.paracentral,left.pars.opercularis,left.pars.orbitalis,left.pars.triangularis,left.pericalcarine,left.postcentral,left.posterior.cingulate,left.precentral,left.precuneus,left.rostral.anterior.cingulate,left.rostral.middle.frontal,left.superior.frontal,left.superior.parietal,left.superior.temporal,left.supramarginal,left.transverse.temporal,left.insula,right.caudal.anterior.cingulate,right.caudal.middle.frontal,right.cuneus,right.entorhinal,right.fusiform,right.inferior.parietal,right.inferior.temporal,right.isthmus.cingulate,right.lateral.occipital,right.lateral.orbitofrontal,right.lingual,right.medial.orbitofrontal,right.middle.temporal,right.parahippocampal,right.paracentral,right.pars.opercularis,right.pars.orbitalis,right.pars.triangularis,right.pericalcarine,right.postcentral,right.posterior.cingulate,right.precentral,right.precuneus,right.rostral.anterior.cingulate,right.rostral.middle.frontal,right.superior.frontal,right.superior.parietal,right.superior.temporal,right.supramarginal,right.transverse.temporal,right.insula
KKI2009-14,2.61282693007648,2.53097792248784,2.46902240657071,4.55752096760021,4.50870812783836,3.51320942253975,5.29867183766424,2.64862806342909,3.34033841334211,3.48736223032552,3.12295772918073,2.97909890971285,4.33683001384407,1.99933313284731,2.11854588312515,2.21677033142435,3.08095585522444,2.40194522171616,2.45685430609045,2.06700701264592,2.41470953136032,2.31360617948587,2.99926048618971,3.4931604570818,2.85256944716924,2.53570658410376,2.20912764775642,3.25834073570305,3.12679857090611,1.61021528407485,2.79000071472146,2.90518300933283,2.47501062722523,1.69678011963223,3.85427897961417,4.32817482154729,3.28880535254331,4.98293982623437,2.4679843490699,3.20950774519901,3.5132987295959,2.75633536579322,3.07744109518268,3.92188957202005,2.39810573144092,1.78223471183736,2.41193061808032,3.75342927027046,2.72227159227428,2.66625690910853,1.67865957246249,2.40900184953769,2.05560116014781,2.34492961332733,3.71789536955836,3.38799377022171,2.66948941628473,1.97503161227965,2.99283471700316,2.24457924810834,1.2892555731227,2.79535247835322
KKI2009-15,2.67893189993025,2.35907588282202,2.07485571575342,5.89647035361251,3.98401654877328,3.11455679192198,5.39396304570471,2.83380070832069,3.39941575782836,4.28311602956068,3.38027014467376,3.06146292031918,4.38384263074574,2.33209319149269,1.79991635812367,3.3361028869565,3.60159250859413,2.60637473454172,2.4094660173896,1.76779334087815,2.56399585875422,2.21925166888769,2.78609880045769,3.61239267841002,3.11370452051405,2.4299014935927,2.05166082614792,3.58308607803222,2.22271588027105,1.5458454146319,3.16193991179177,2.84851142975769,2.68018978136218,1.88291992667849,4.44539210935675,4.01162279901651,3.61977993636651,5.01887458894686,2.3494785461342,2.96317973798798,4.15457803815891,2.72844853926765,4.07152712701973,4.25964102458644,2.68082930590315,1.93587188580922,3.28717622896762,3.73864843422506,3.10361112301318,1.7644989541747,1.99094407192768,2.92104833216464,2.32425520290818,2.19455778892203,3.95960623379124,3.96310775483442,2.83779820501329,1.73495111845818,3.56197577214181,3.03409445241123,1.57466553867753,3.0262512868703
KKI2009-16,2.49195928121329,1.99778311601735,1.9871879561463,4.35997750570491,4.39399195639277,3.32335431747898,5.19953439540093,2.51162957470855,3.67578421969756,3.354928820034,2.98268626333201,2.63523984499631,3.95021759019781,2.55091911849242,1.70581275151788,2.38152947686034,2.96825385819362,2.18967196880346,2.03380940182948,1.67785201888868,2.22976441990446,1.75704521658401,2.35153317843799,3.02377691643948,2.92438575096471,2.25885293532372,2.04203661497783,2.90329716706548,2.84404014855266,1.65930337963421,3.31118208723448,2.96223155968616,1.97177328845448,2.11509723272736,3.79575597248099,4.01289570789998,3.97849956884992,4.61584765531992,1.94620764309054,3.25276848901347,3.52870141447324,2.69305845517647,3.29326119572455,4.03353104555732,2.25789111219781,1.52079036099548,2.71549370163382,3.43436509549962,2.89331881547863,2.18998418262828,1.69902999433895,2.39234752815528,1.80298417333669,2.15540770089272,3.29368701628642,3.33620315591907,2.48722147681846,1.93117406408369,2.95313034261185,3.39516808813171,1.79692171995688,3.08303172787767
KKI2009-17,2.62385622640376,2.55102773768285,2.25513486029429,4.67036139656326,4.59348582904083,3.57208732661758,5.62005187666283,2.60310211064996,3.27505821142585,3.56311432630786,3.21651685588676,3.10826223831396,4.53252701167491,2.16602162132951,2.17180093556861,2.28935708597588,3.31656742359542,2.41823220663074,2.19809451152574,2.0415413579329,2.36914053780639,2.28597177367721,2.87254357986804,3.58393089921542,2.82027651800544,2.60038993041742,2.07228124578681,3.35064009096369,3.05943043633544,1.65210070005909,2.88272330559545,2.95483878273857,2.5428772912474,1.70208543378436,4.05789164536269,4.32743142895335,3.35719477543367,5.08228979061464,2.51258142277036,3.03493144095598,3.60163872874855,2.75183678066238,3.17055246140175,4.03377354277071,2.3465841970591,1.73171706021537,2.82274092681367,3.81421569159729,2.94888088842111,2.51824925772669,1.85382333118223,2.43468895379292,2.31615911065162,2.35236263997517,3.81684311106409,3.61336398755939,2.71886674987741,1.90681215828997,2.94194374463193,2.39983936421995,1.29421095775554,2.66456645905428
KKI2009-18,2.80222307911796,2.27451752637562,2.01665167425426,4.93742091434111,3.93307630958314,3.33030333764703,4.98292889185279,2.97075674280557,3.76686975352549,4.10391905984141,3.22555945769052,3.88659038880197,4.55312078400515,3.07040349625308,1.85814233749197,2.76684334409524,3.54514373978528,2.8849029230937,2.22183592863794,2.20991078032905,2.93690099719921,2.43175221987487,3.05976181451501,3.45946501990888,2.63563912300669,2.21838092650796,1.87896265500049,3.57651405895506,2.97937868238784,1.54765786316382,2.97768392258807,2.98954903595742,2.5378055453598,1.82227122556923,4.75555959113759,4.21871470915351,3.6266062932282,5.19572709517138,2.97968592221449,3.34082966738357,3.63156409376554,3.30702784584955,3.72628274553578,4.36209638548268,2.93218536020736,1.74456179509411,3.01050482635193,4.00587029128196,2.84797444734316,2.44236317228314,1.9705079210272,3.20916663005271,2.25588282071849,2.45610411405475,3.93777714805619,3.12539069118347,2.66352217143517,1.75990037850348,3.31861334551857,3.06273730691031,1.36566341101575,3.25627034346415
KKI2009-19,3.06197010203962,2.16585960770838,2.26705409718836,5.19371941134384,4.63842678807489,2.8471405472525,5.24752101400864,2.62459548247481,3.48762901473814,4.16000786359856,3.45992353064629,4.09269361299491,4.13831966378773,2.64851665621756,1.5960018322869,2.67871252905879,3.02309220592978,2.70849868520168,3.13542611291882,2.27535223488432,3.0404942304764,2.12097072538531,2.3559943299715,3.9665337680439,3.18208673502442,2.3123371318849,1.67102307192273,3.05162056455171,3.14892970482004,2.0550420583891,3.38506948105897,3.19729943282606,2.31364868104568,2.24014703453036,4.72996489478094,4.38478590087298,3.24854550106194,4.41168313766731,2.71862532036315,3.34419097321978,3.77594823870981,3.43089127766979,4.02593414233777,3.48431227282289,2.52185050846855,1.55527613851825,2.83127328813972,3.51233080171672,3.00872298886228,2.73054125376827,2.0752560655812,2.89157017981595,2.23807015532937,2.34611781127282,4.27538866035237,3.31276247106989,2.56973089220655,1.5920845618589,2.74698992543031,2.55080356219674,1.97550044657264,3.55262849593005
KKI2009-20,3.14010711358613,2.01180419573171,1.90063159462149,5.25445183368592,4.68885140692184,2.95161270280948,4.98686217148947,2.77552648085805,3.15568163885571,4.34782452217679,3.46508134365145,3.76041137205025,4.2704292955251,2.3498085847052,1.89175170849802,2.72366868252909,3.58066192376777,2.95918425985468,1.94706004676179,1.99630180130707,2.96315857505798,2.25654957536019,2.90538517984865,3.53227967954618,3.51938770021138,2.52603280433272,1.7636654091124,3.23375746643718,2.72815110832197,1.81664826105276,3.08967241211663,2.81673261943849,2.30843290491536,1.91857752608741,4.5598379318054,4.08868261837013,2.96241307724472,4.34815281991377,2.52233923553073,2.9390544604243,3.80135340276904,3.10261120181636,4.08161062844761,4.07762446090342,2.59974708228611,1.69567734919656,2.67902083056314,2.84105904809344,3.18688504057698,2.0477308362027,1.97287223837541,2.58005582229349,2.25018671476746,2.41537030173188,3.6132406361519,3.64400062120855,2.6889710579735,1.63091657139751,3.04461722557024,2.59623756385423,2.02668329714507,2.77757513343672
KKI2009-21,2.99897710841535,2.7088032574023,3.21778268833292,4.67004439999494,5.28221055507917,3.86030807988735,6.02067322893338,2.67186782524118,4.41142990446132,3.45667579667703,4.19693456215269,3.47698480154269,5.03855167743348,2.694984040144,2.53251365228724,3.18829256247413,3.30138790163588,3.24206188313316,3.9628586837046,2.51522161072787,3.25992035187269,2.48904853590372,3.47783915403478,3.6166501822861,3.56557430914744,2.576130901952,2.43721375743609,3.73700049974652,3.61463706736456,2.56616412184355,3.22958451899027,2.94937581723687,2.80594287817174,3.09762006168861,4.46494355262755,4.9813461047133,4.07410493627836,5.41003525489462,2.98451512451568,3.77779829017865,3.52617241419935,3.83419375749034,3.65194747282767,4.56962521511614,2.8730361103474,2.37031724089709,2.80187710936333,3.4218012704954,3.31704603350949,3.2411755912691,2.45944667947402,3.0090690956891,2.42281672244212,2.78440072533396,3.45786096373147,4.0499757965114,2.90104886971724,2.24375130113819,3.66992633503281,3.18854931551403,2.29921223156661,3.01814293105372
KKI2009-22,2.90405692325517,2.40598984709528,2.24285769640976,6.05067466604264,4.41962129988746,3.02743950291828,5.23151205900519,3.27767467541066,3.43573318894908,3.83816681655787,3.54989753545485,3.65661407394224,4.0216635514119,3.34761086873156,1.93442971543264,3.07223955011009,3.18049501268543,2.81390567420382,2.1335591948782,1.92824347537669,2.89136375206596,2.14799777602279,3.17697014640839,3.94731520672251,3.17340332699721,2.43407104328392,2.03404372264332,3.36365338568015,2.67706423153891,2.0350974203359,2.85037851429482,3.30587653061558,2.24125726633373,2.11860231363843,4.37254565192012,4.39279352300056,3.45199960419143,4.67973277035258,2.77011452541567,3.1065346943592,3.90709961488216,2.95032643128981,3.61815317004973,4.02311128165096,3.00551020382681,2.0023295802967,3.03725755973502,3.63583787340908,2.74868376934682,2.7457789995925,1.93465372252891,3.33638081330211,2.20236384727741,2.81640123367802,4.02569281804812,3.68481967709043,2.85920083044208,2.01046217017553,3.2679728181408,2.22886852418258,2.05694692589573,3.22973321395817
KKI2009-23,2.17533840776323,2.43646316716752,2.41032638558185,4.57333978960498,4.44445291967643,3.41780646726177,5.20368004284407,2.37366900439763,3.71553392073121,3.70250026458722,3.78909927130487,3.51350422743282,4.2154117233727,3.07155267844983,1.9110077444838,2.39087641049202,2.64406032401934,2.38241491945349,3.03232563326954,1.8394437855165,2.8640354407664,2.01669692885454,2.48096119378675,3.18507337029603,3.12402818764106,2.39255176167994,2.07238615797776,3.12759059803138,2.70858619797737,2.0299635219911,3.31520837869774,2.70308515129133,2.34672566169849,1.81396140319489,4.61762788215994,4.34226522476697,3.53803906780848,4.70961131375042,2.33379807136855,3.4219278500328,3.3265705470277,2.98832293655185,3.62394353479624,3.60894983750459,2.6545125095205,1.64797448026126,2.6071415593891,3.03904535419226,2.74206379409635,2.09163600932945,1.86478308359984,2.59095291579384,1.9197541011629,2.43752016356811,3.19896543914291,3.27001766908066,2.52223995431421,2.0010117254881,3.01418939915136,2.71132156935493,1.34914398602662,3.01584547269696
KKI2009-24,3.33907620233285,2.24939428355984,2.83791908573677,6.76568679639886,4.87081968017759,2.44673992865934,5.76867234572661,3.45229718011926,3.34174799701704,3.91157830721077,4.13794411225791,3.84474161800794,4.24878116907561,3.14929981570006,2.19193334254946,2.52565367379952,3.34619283401942,2.46651925910081,3.34279218841412,1.68662744046257,2.95873297658595,1.93302294072652,3.2437805386355,4.0806234376431,2.34584954295741,2.54241714625238,2.02429846235367,3.75768415557834,2.20445305634898,2.29800493780261,3.48584548744205,3.3108935084072,2.45526434692366,2.31700467659055,4.55848799539083,4.6097402055422,3.05420197628168,4.83566769576678,3.19522159165933,2.87537288624386,3.89245726003212,3.48511394834047,3.91333311064037,3.9560169052214,2.79713843532245,1.86270528316675,2.91872531468833,3.40030404944169,3.16347387821953,2.71020223506495,1.96230513641895,3.23035231078493,2.35841724576001,2.63916895074781,4.08025751887362,3.64127430544027,2.95460258895328,1.68491563670149,3.36089669943944,2.40747800576816,2.37727110957106,3.45024471463678
KKI2009-25,2.7121186698928,3.06663913726354,2.18366680759249,4.99392113943591,4.66494063217036,3.35664811398452,5.1984507380467,3.37322161925595,3.71514091877445,3.7950889843933,3.66840808065723,4.0917690056722,4.56860789431557,2.60265587183117,1.96935992198711,3.31097750641941,3.44662783966158,3.84376458993544,2.38005827369976,2.32010600111315,2.78699112502351,2.48425003004126,2.95498655021307,3.81837415356631,3.41848401971572,2.88392291495326,2.16467104129119,3.48266458645311,2.82692807357884,1.91669951800709,3.02402368327983,3.58074104945761,2.69560339328866,1.99278866992641,4.5723951730757,4.86670717293542,4.28311957284343,5.55485763270847,3.25715473314229,3.38521332983077,3.61793792971701,2.85916297591061,4.1516753123166,4.75036131711535,2.72729388508696,1.95728911621564,3.08742525963123,3.70807597913337,3.24445079608249,2.65907664298006,2.28181988106778,2.76204631078652,2.26492310310932,2.82332822136083,3.94444100512513,3.42670230614596,3.08508199606621,2.10856723017836,3.30236792947846,3.77296078706246,1.87252721452027,3.05554560495319
KKI2009-26,2.62219513222319,2.23537222087104,2.21352814938044,5.54511156026656,4.00714361466877,2.94882293156028,5.34758994615003,3.08017221159249,3.48726338949088,4.36861695922365,3.44983819935026,3.29456344029042,4.10869371790014,2.59839701685427,1.81565990811387,3.06856624275881,3.38384872006522,2.47533216608796,2.63386939545534,1.7281264164889,2.74758069906592,2.15027770160212,2.8582603696774,3.828544574027,2.7971945309845,2.28324032144379,1.93489264494179,3.63008896121233,2.18373717602613,1.58511280196806,3.33435241078952,2.74490899600719,2.44540454471517,2.09692657804175,4.58388400070095,4.03487202693133,3.56460821059398,4.74537462188661,2.47670455784773,3.00135380857297,4.22990464879205,2.80488638875862,4.35174888733737,3.90559352473974,2.77660342011199,1.91071636290539,3.23553332713766,3.62657611359786,2.86609949794501,2.04143190556809,1.89082418975314,3.01571209561221,2.20712244185147,2.25540149293529,3.83334176850039,3.54559956368122,2.61304039967132,1.78942855572957,3.42278506438402,2.87474634165091,1.62297929598984,3.11726815371492
KKI2009-27,2.31961679271574,2.19363498993096,2.44770788777335,4.62184125081302,4.20253862807787,3.3597396190878,5.14756478269218,2.34131083849583,3.53084059715333,3.57910378622234,3.8007474741802,3.38994969589424,4.20521712504779,3.06477641912676,1.86129782820395,2.41160226493393,2.44202848441297,2.29107471220023,2.96038331766058,1.90445699688491,3.07897057006378,2.01716593344932,2.38129313890476,3.61192407633097,2.85904636815343,2.2980976339274,1.94847919760493,3.19086972229495,2.87712417531636,1.70756265696357,3.10339581891251,3.02800161944224,2.16944493515995,1.84918068388767,4.40536856563965,4.34564529771201,3.28454672889622,4.5593574859276,2.43313967101699,3.36953642516096,3.17655186347652,3.0875494782689,3.67716644909775,3.47447265779945,2.8213867356496,1.61439358556371,2.58593553182842,2.69647083462343,2.58706742408948,2.27825633506149,1.69454202048814,2.85248096176781,1.86191271270657,2.30301815191517,3.49745537809264,3.03637211905641,2.39469023953799,1.76373869205365,2.67860780193558,2.28419339711379,1.52562202685154,2.93242176767313
KKI2009-28,3.0340228075671,2.54471310559063,2.82456491048248,5.7087772790772,4.76716048932197,3.79311914764146,6.2407869372711,2.96539797943794,3.54058422107692,3.57471125266489,3.25375971844451,3.44241490389745,4.41630935697628,2.91385783399429,2.0875647008776,3.39204624422663,3.11075746401762,2.62021821329425,2.88058061806629,2.41480939273204,2.91283376288775,2.65598290475957,3.19916613511925,4.00764004369018,3.25161504858371,2.65538950871807,2.39281878658137,3.50738780734716,3.1827420958794,2.07337438174656,3.18542055530243,2.91110575685538,2.57355175404752,2.1879802725572,4.33403611301437,4.10369598177357,3.71283216489906,4.88059697691585,2.93004870925779,2.94311968726574,3.5327771649829,2.79448377372929,3.37072553634518,4.17660417757667,2.76835384039662,1.88982382379932,3.35997041940019,3.27298500990638,3.271574691559,2.61612504198889,2.20129777736808,2.92746821543204,2.40917612536323,2.97220148770076,4.15281590308144,3.4759438678289,2.91750639971105,2.28659446650207,3.28299968315742,3.07234031336824,2.04996963364131,3.07335711398362
