Subject,left.caudal.anterior.cingulate,left.caudal.middle.frontal,left.cuneus,left.entorhinal,left.fusiform,left.inferior.parietal,left.inferior.temporal,left.isthmus.cingulate,left.lateral.occipital,left.lateral.orbitofrontal,left.lingual,left.medial.orbitofrontal,left.middle.temporal,left.parahippocampal,left.paracentral,left.pars.opercularis,left.pars.orbitalis,left.pars.triangularis,left.pericalcarine,left.postcentral,left.posterior.cingulate,left.precentral,left.precuneus,left.rostral.anterior.cingulate,left.rostral.middle.frontal,left.superior.frontal,left.superior.parietal,left.superior.temporal,left.supramarginal,left.transverse.temporal,left.insula,right.caudal.anterior.cingulate,right.caudal.middle.frontal,right.cuneus,right.entorhinal,right.fusiform,right.inferior.parietal,right.inferior.temporal,right.isthmus.cingulate,right.lateral.occipital,right.lateral.orbitofrontal,right.lingual,right.medial.orbitofrontal,right.middle.temporal,right.parahippocampal,right.paracentral,right.pars.opercularis,right.pars.orbitalis,right.pars.triangularis,right.pericalcarine,right.postcentral,right.posterior.cingulate,right.precentral,right.precuneus,right.rostral.anterior.cingulate,right.rostral.middle.frontal,right.superior.frontal,right.superior.parietal,right.superior.temporal,right.supramarginal,right.transverse.temporal,right.insula
1915832_defaced_MPRAGE.nii.gz,2.54303446177921,2.58190706092378,1.99493688689539,4.46913433553956,3.46967800264428,2.64141449077055,4.08908113096973,2.87394429666834,2.75489366927466,2.65202354568891,2.10526146884645,2.76743744979353,3.32882262452737,2.49658489605088,2.06686907163404,2.49946539575531,2.42313453289034,2.3766165188723,0.863829467332174,1.91107138221972,2.68387246437562,2.19761720256415,2.42615015764747,3.51258030765424,2.63242717513618,2.76839953924413,2.19186916703858,2.94068397876108,2.49021774309882,1.88217434840973,3.46557524498007,2.76423610107359,2.69706617006644,2.3933496233643,4.55775730701342,3.93159528741796,3.12402599218619,4.41478588262142,2.42322863258799,3.17316407298837,2.79425399874603,2.96857132166241,2.82565763520593,3.58378856578898,2.46218331780156,1.89206994049648,2.43760966026625,2.64204435459094,2.38984882058883,1.49503081648964,1.85895749610293,3.21576864996494,2.42683973825977,2.71647605157912,3.10097409768719,2.31619020101077,2.79176943147483,2.18386490538576,2.84714552120675,2.71788470216621,2.12163822168715,3.51349639739727
1931386_defaced_MPRAGE.nii.gz,3.44799956770857,2.58377869288469,2.4786928804471,4.80867735573458,3.45563689595922,2.92469522723028,4.29759147671936,2.69254074970072,3.27262882067169,2.96555463118238,2.59109033609016,2.81655176831272,3.89855256499367,2.48483352894632,2.39786584263533,2.41205191126808,2.31319682199561,2.36516294518885,2.39701250925415,2.00355391370799,2.84126872167626,2.44101376491965,2.56653489599468,3.85747312800834,2.74319136958818,2.72249966205942,2.09329475332074,2.9023558284196,2.6596465290994,2.19065991143296,3.63160903489197,3.22496052548364,2.54015605506904,2.49450046121383,4.89238234018519,3.59467983714511,3.10788664990326,4.34153314237535,2.63370803826762,3.43395916043893,2.99655818947298,2.5941997192246,2.74546969170759,3.42479832274052,2.66101705324836,2.37247000445602,2.37086010644884,2.61625045561427,2.61192948910305,2.65439207600252,2.16024422439027,3.06445486818096,2.3905204763799,2.65852773013127,3.45378175374322,2.81054377879364,2.81674026296161,2.1865776705123,2.77245720320448,2.59308047234108,2.02629356741905,3.5259277886069
1935851_defaced_MPRAGE.nii.gz,3.19548664152116,2.62163501001817,1.89133396213032,5.33822243836807,3.55576737450266,2.66771389214247,4.17562172419429,2.97999236825826,2.89499313905201,3.10487312124684,2.99455469112564,3.28928069440413,3.68060251294334,2.456885208752,1.91642823666585,2.62042887174478,2.82581686114241,2.52026473598521,1.19068908776649,2.22362882670308,2.60522063887452,2.35064348627829,2.72217261146694,3.7980709627924,2.91877800507024,2.88045786926144,2.32577227908319,3.07009195603033,2.73797047678323,1.88802251003715,3.76367314652417,2.46710039071495,2.79143175183269,2.18113688178528,5.30407231632447,3.76466829291047,3.35853043107909,4.52097372250407,2.79310597938643,3.04573940859419,3.1934052642046,3.60066689347342,3.20333323067873,3.97818306452818,2.93649066375716,2.14266707266332,2.48640908198848,2.80197234679407,2.65029753427042,1.70161062024957,1.98950802318089,2.56607837371181,2.42704315278583,2.68001448731338,3.51602609960107,3.12599781269113,2.8313298901067,2.23496552934849,3.20856327768132,2.60585486001974,2.19248740272184,3.76466149899479
1940084_defaced_MPRAGE.nii.gz,3.37625356435333,1.54649478256318,1.84776913842273,3.72137592739456,3.57074840250847,1.8256465577757,3.92508615295234,2.48880253761265,1.83635624803171,2.67839547053269,2.62259395505514,2.54557411031037,2.7606100470951,2.12118166557306,1.03712466223427,1.45672760741189,2.09458498491496,1.61197742250463,1.15183742701723,1.08406680002498,2.63046742280758,1.23993087968731,1.8781384026283,4.08151577779828,2.06608100497157,2.00282469911145,1.27560956403002,2.21807789764064,1.53948291587281,1.62220626962031,3.04406996275931,3.14483105553194,1.82087121592048,1.72905767408461,4.33615170393142,3.73450158739072,1.78060174586558,3.34385268721217,2.42455712453378,2.09085071754243,3.52927334163033,2.641835159532,2.54809100505643,2.72350335199478,2.17909943254554,1.05671721383729,1.78992577663124,2.31390713280208,2.08395596436436,1.09448032626455,1.14585472336517,2.54997672091878,1.24246903643139,1.72057794692259,3.84073522804987,2.46966224914302,1.88761588500051,1.16118866400423,2.20169888624665,1.72297185147424,1.5401198793677,3.42466778747482
1943306_defaced_MPRAGE.nii.gz,3.26282076672223,2.90042523959991,2.54889510389956,5.42041893316143,3.86043150335995,3.36828073319623,4.22759405908714,3.43022729965955,3.84798156991424,3.68738272663306,3.72582512263318,3.18499527172678,4.24778779943999,3.55516399326037,2.46980622695576,3.02385435363881,3.1568294449706,3.31220104190759,2.89756683257043,2.20919660457794,3.07600914655828,2.68757654509209,3.25210360684478,3.93915730741449,3.87943927029325,3.11712083498904,2.30367719399238,3.24434782139032,2.90693102504392,2.71008546607722,4.15349913463214,3.36877515045998,2.80267179004563,2.46310533083689,5.455417259904,4.25242294692218,3.3996287958227,4.55066609170093,3.38896250801543,3.92845325187243,3.48965082902748,3.34813866510325,3.47813461863629,4.09783098328716,3.67737464346594,2.36697008922954,3.01111197372772,3.41015920916888,3.31819108091119,2.68006583231725,2.0171040848222,3.2615540569127,2.64192074524291,3.25198825090907,4.23884471505479,3.65684606097137,3.2679368229492,2.25966570842573,3.31081376844753,3.19564666057242,2.27879571731415,4.32780584624298
1961098_defaced_MPRAGE.nii.gz,3.57073454876553,2.5540570961516,2.4840236089142,4.48449404197955,4.24796350692134,3.00109813551555,4.41801211819066,3.13263241211895,3.74938821353491,3.48096454032373,3.38213372501324,3.52417927910977,4.2936907837609,2.87830350114496,2.56331874754063,2.87740513250869,2.91389611261877,2.86138513156972,2.6901940293539,2.38404129920832,3.0340264273889,2.46241593780755,3.21754695185322,4.25904753854928,3.49598306062115,3.18098144616095,2.36059899235547,3.35722706321177,3.06625454429424,2.86165302041892,4.09872041429547,3.2120056993027,2.71001596669292,2.61161187453996,4.66201864148492,4.5530538459637,3.42822228892413,4.64744355062315,2.99923931219052,3.72442257832466,3.50647920301024,3.510683988271,3.34445654240634,4.09776873436816,3.07522293344926,2.49042567475689,2.98733014687327,2.7869844069046,3.10073524451238,2.92494572614195,2.28620481856965,3.19830674686068,2.55048923528911,2.92105262486914,3.59425380912208,3.38017407284356,3.09786109618793,2.37347448930531,3.30318671223478,2.76728379700488,2.62038842787654,4.19627891865509
2005303_defaced_MPRAGE.nii.gz,3.6590387305861,2.44408749874977,1.84759613137843,4.28196187284111,3.73921831995115,2.53686347640934,3.64725427914118,3.21459527602718,2.46641988151037,3.10830948262222,2.53675726554779,2.93687463006235,3.62454637168367,2.18142958551969,2.07368310629837,2.51826080817752,2.48437953093367,2.19133599761054,2.12198855890077,1.53566211719842,3.07209299480052,1.90108092179709,2.8033099246081,3.93993762092931,2.64101232448978,2.7406757954514,1.81484301167835,2.64569692761482,2.20031828666669,2.39941559800584,3.70304442592696,3.15123954195774,2.42981699598626,2.32400739387707,4.43455599139274,3.92044971360631,2.67203016807496,3.70351863097925,2.92549834067846,2.65367112824436,3.01034750296077,2.60157334125582,3.22025333281972,3.06962199650522,2.74728203610146,2.25325758820979,2.47368221868033,2.31512763039853,2.69104271913571,2.14056262172029,1.56854203745783,3.0324386013931,1.99542740135459,3.07499645078234,4.41356100877095,2.76336929933359,2.83362134069067,1.82253034344318,2.51732015099459,2.59842915964564,2.28437703045309,3.67146279666149
2021454_defaced_MPRAGE.nii.gz,2.9297019244254,2.71133596988585,1.41485434463997,4.83070213244998,4.08040636246981,2.70167745975745,4.19640468424605,2.58901047465682,2.56486723379412,3.28868778591371,2.37176376580136,3.19513139155239,3.77136206478339,3.13788186716801,1.97031786889188,2.53056808814374,2.83344197005378,2.68715692700017,0.814844144868488,1.82023169554753,2.70977621112546,2.2094049425084,2.5739993088552,3.96081105340421,3.27432464708283,2.89197553113487,2.0883712656899,3.06035542603115,2.59605190369289,2.122237393209,3.84782039130371,2.96587504030169,2.60731978403083,1.70913882445352,4.92993738213613,3.86575138735948,3.02130319822057,3.96778990597658,2.6992836128349,2.9890215645674,3.3378824990256,2.65015090037717,3.7267456517241,3.50776638051953,2.83306258278806,2.02767987864295,2.59850807411686,2.81844516914864,2.71067433622049,1.25327714144062,2.03544231799571,2.56871085386876,2.2886854067691,2.56134052113655,3.44201188846729,2.98080579577507,3.04708658273814,2.05910256662599,2.98373027366915,2.84760010877453,1.95016359162811,3.76052904960302
2041109_defaced_MPRAGE.nii.gz,3.23423430655823,2.45187465383666,1.58394751661142,5.1424945032687,3.88345914454653,2.7021746952272,4.228655981008,2.74705391716684,2.51676504417964,3.0139534398887,2.65728833531657,3.19621204146664,3.76888493823626,2.94101902689736,2.00521288742583,2.29003379955312,2.58182918107555,2.6172950847565,1.27514517717427,1.95319203536293,2.55726851994499,2.28568548851466,2.28456195195516,3.97116288509844,2.65592713545645,2.7950532937279,1.85588435187113,3.06610274835906,2.57216653165803,2.01141763635706,3.43380811427613,2.84567493566578,2.38714645625092,1.7899190754713,4.76688304905106,3.91522456796057,2.87980948531918,4.13306340718181,2.60389385152437,2.84154205022511,2.98009433258348,2.52721100738009,3.48744631096069,3.56265837598466,3.19392574472885,1.94195091122858,2.74180617022282,2.77288296936475,2.64401745213506,1.52848233545407,1.79335855757845,2.62678020286052,2.31013843657101,2.26124600470153,3.20586536090627,2.74008937466945,2.87777778259647,1.88425099418452,2.96721525934755,2.61870139228262,1.99459641300521,3.8225516417951
2071045_defaced_MPRAGE.nii.gz,3.33825040843508,2.81569496265394,2.44849045068907,6.60856251042485,4.17344805259459,3.01672975202614,4.67631712825893,3.42727763046045,3.0070309618897,3.39434619186482,2.80699927667491,3.27772982764971,4.14604821286746,3.1719276947323,2.16573143558209,2.70362893162511,2.75756661778969,2.71756567786737,1.91051925809562,2.13585366379775,3.06537414462291,2.44981659156572,3.18894918271356,4.3696029029357,3.24754833538276,2.99659451122117,2.23016968511271,3.10123694191296,2.64323843727096,2.44712268238239,3.3723912520066,3.37852500461152,2.70155405581496,2.72210537766245,5.86737704795104,4.33908116063178,3.45671755742962,4.66465875864056,3.04982074349649,3.62155615151875,3.65112033670167,3.10183337729845,3.46777934461777,4.10046954267037,3.13872716380582,2.27006080179664,2.73217079826422,3.03508872804792,2.82972799691965,1.92880103784881,2.22297137341321,3.23670688828472,2.40245854995823,3.0127175654162,3.76355923123964,3.36793282362967,3.16855312397394,2.34399888554326,3.40911824484797,2.79115525679189,2.43450498448167,3.29125975983439
2113846_defaced_MPRAGE.nii.gz,2.73764958446035,2.31330618829674,1.30410559707132,4.55044214167354,3.39642562263681,2.57619429346995,3.78546327273886,2.4840195297692,2.28839680416797,3.00963120646085,1.86555282831264,2.65999775175714,3.417160839252,2.2872182692942,1.77103404125674,2.27356697484602,2.43323484682862,2.11403564722305,0.976520978501028,1.67947052979084,2.36328273814408,2.00629863112496,2.25606236421607,3.52782888249362,2.60058353855262,2.38128696272551,1.75423626098162,2.59129978838915,2.34233942726594,1.72350980384646,3.28364627217331,3.09296772765903,2.22753048051779,1.53443683794509,5.13333142269171,3.59531142311862,2.91943477249023,3.96206982671241,2.84088691353991,2.76832666708295,2.88903586692642,2.18105533293556,2.71186442846725,3.22663920583623,2.46099699404149,1.38251662559151,1.9332334506212,2.47481479709747,2.39777954397887,1.12413235895148,1.57637172756253,2.7827412076628,1.941974393207,2.27714802673505,2.94765262836266,2.66731343148498,2.49052523849946,1.83991778671636,2.68259162196619,2.34330806858701,1.42899254146064,3.04592643101226
2132437_defaced_MPRAGE.nii.gz,2.4768555400244,1.43615747386501,1.38759946299547,3.05018051391823,2.38064392096943,1.80002728673416,3.45535596977825,1.95802563526609,1.82903349118787,2.14021969656265,1.93575263922683,2.23150070482773,2.13679915717947,1.52406696659026,1.07052708373215,1.20437408098591,1.60945030708811,1.2934039695652,0.675144493834847,1.09450850311432,2.04042790697296,0.94695399836204,1.82077580276109,3.79031858788697,1.77156115673932,1.79613891437076,1.29941392984089,1.65798428779828,1.5770438047166,1.31285171336001,2.97124498854287,2.95548093826378,1.50144609069513,1.65909507655208,3.85954651071083,2.87356354782671,1.6355247438898,3.64604216171249,1.98137828511872,1.94237639678013,2.31309185220155,2.36830371899148,2.69238264042494,1.98179784232911,1.78608079005821,0.869686073419594,1.6481687855176,1.63814159802028,1.56854381638446,0.839931034820317,1.02140959754569,2.42880696429419,1.01391625375097,1.85744895816268,3.6102639836548,2.12697449624073,2.21724599285585,1.31243118798002,1.66755210329125,1.4880335843581,0.517198315711009,3.23430223514725
2139745_defaced_MPRAGE.nii.gz,2.60310946565792,2.72596734567958,1.97974549249195,4.30426056231151,3.80156894410906,2.69392169068602,4.02311947712451,2.50303100976596,3.02887664041893,2.69494087375311,3.01250332555487,2.89890766747192,3.55291826237415,2.70585786297594,1.97576951109947,2.57031934241541,2.45992092568779,2.31992606553194,1.81633691241096,2.06500141488496,2.48508350485123,2.32428700434009,2.49804113270073,3.21166131497301,2.80405474067459,2.73131707126123,2.11158199638985,3.08863123347255,2.55085938241505,2.01828026340388,3.53606319926874,2.89129091870064,2.52603138149955,1.86715534804956,4.79670127400174,3.98519678039638,2.99030289063324,3.85401997757497,2.21096863090047,3.16684467763772,2.76024130822199,3.05712376856586,2.73560064211289,3.32631012997262,2.55238287242479,1.90996559134113,2.45028838282301,2.61483859351663,2.53548139467188,2.09412500420746,2.07397407492873,2.53415383977202,2.29752055066447,2.54036456808829,3.5509527951479,2.6423104277097,2.68455256708994,2.20465408747321,3.0120611781236,2.87591023671905,2.04718097386202,3.49502214897135
2160826_defaced_MPRAGE.nii.gz,2.7794688114243,2.34038367725103,1.56334734344115,5.22043541724018,3.74584294812748,2.62080512624701,4.57618439113761,2.26630591210418,2.86739509695332,3.01405774140595,2.3972804427563,3.29188559239246,3.93991260856054,2.66579332295703,1.72623306947242,2.28065280058562,2.58460697877251,2.65579247187799,0.932800280172811,2.05505576002333,2.77511495457522,2.03611038452715,2.39823967621141,3.58358380159578,3.01524286925826,2.59031186743563,1.86393393893112,2.96179123982264,2.82581113494976,2.12840089701353,3.77438176137702,2.79920166594173,2.19523824160749,1.57991405227576,5.06705809413668,3.76133010303467,2.73231904082981,4.41418823685058,2.57480605064987,2.84494356435814,3.07144809307133,2.221864939408,3.2174598691091,3.36273932483044,2.68773769366246,1.67671465456834,2.3807696758051,2.47024473220122,2.56660350147175,0.958806647052602,2.07023388046026,2.84871007688617,1.94948851569814,2.6679904281582,4.03583761629004,2.6864638882997,2.6181917175623,1.83163552855323,2.87550894742257,2.48578905430733,2.03319138544376,3.66709622215772
